p_val avg_logFC pct.1 pct.2 p_val_adj cluster gene
RBM23 2.3721615024366e-11 0.522640821659473 1 1 3.25318228444156e-07 3 RBM23
ADD1 2.41313150315629e-11 0.284053613897108 1 1 3.30936854342853e-07 3 ADD1
REL 3.61449030110332e-11 0.456121135645312 1 1 4.95691199893309e-07 3 REL
ZBTB24 4.50205077302894e-11 0.258281391561434 1 1 6.17411243013189e-07 3 ZBTB24
SNX31 5.1815544935781e-11 0.442758763989558 1 1 7.10598383249301e-07 3 SNX3
CYB5A 7.23189454030571e-11 0.283807585339302 1 1 9.91782017257525e-07 3 CYB5A
NEIL1 7.81826345176144e-11 0.379361245010586 1 1 1.07219664977456e-06 3 NEIL1
CWC25 7.85313917730011e-11 0.307321629258228 1 1 1.07697950677494e-06 3 CWC25
MBD4 8.34838835639758e-11 0.344623833337734 1 1 1.14489797919636e-06 3 MBD4
LBH 9.35413301858374e-11 0.424026315721592 1 1 1.28282580216857e-06 3 LBH
INIP 1.28853037416881e-10 0.333056725864853 1 1 1.76709055513511e-06 3 INIP
IMPDH2 2.96144635334437e-10 0.330906702667193 1 1 4.06132752897648e-06 3 IMPDH2
RHOH1 3.48091144023313e-10 0.398573361573362 1 1 4.77372194913571e-06 3 RHOH
CDCA7L 4.82856188330226e-10 0.407078002351333 1 1 6.62188976676073e-06 3 CDCA7L
RPL22L1 6.35639763754515e-10 0.535591741017575 1 1 8.71716372012942e-06 3 RPL22L1
SYVN1 7.4298679880434e-10 0.517329463142919 1 1 1.01893209588027e-05 3 SYVN1
LAPTM5 7.6689023863428e-10 0.541985982889052 1 1 1.05171327326305e-05 3 LAPTM5
ALOX51 8.98118087078838e-10 0.263776512474521 1 1 1.23167914461992e-05 3 ALOX5
TTC14 1.02721423654962e-09 0.282192794432972 1 1 1.40872160400414e-05 3 TTC14
SNX101 1.08467853158582e-09 0.274258828986154 1 1 1.48752813821679e-05 3 SNX10
SLC50A1 1.58446399242509e-09 0.274585074950895 1 1 2.17293391921177e-05 3 SLC50A1
UIMC1 1.83699972103553e-09 0.396578685008054 1 1 2.51926141742812e-05 3 UIMC1
NT5C 2.27326894441971e-09 0.285728420528289 1 1 3.1175610303772e-05 3 NT5C
RCSD1 3.09722541887339e-09 0.328679636375971 1 1 4.24753493944297e-05 3 RCSD1
LSM2 3.16576272407548e-09 0.351542918659803 1 1 4.34152699979711e-05 3 LSM2
PTPN6 3.26552918895657e-09 0.316467927904641 1 1 4.47834672973504e-05 3 PTPN6
COPS3 4.48335154213593e-09 0.253521106098534 1 1 6.14846830488521e-05 3 COPS3
SAMD9L 4.91365115319306e-09 0.383379524743675 1 1 6.73858119148896e-05 3 SAMD9L
TMEM243 7.32055955028525e-09 0.277327872684704 1 1 0.000100394153672612 3 TMEM243
SLAMF6 7.73586030917818e-09 0.335612427370489 1 1 0.00010608958828007 3 SLAMF6
NOTCH2NL1 8.7655408853921e-09 0.307577372769214 1 1 0.000120210627702267 3 NOTCH2NL
TEN1 8.81776094119926e-09 0.260088914675963 1 1 0.000120926773547607 3 TEN1
IL4R 1.20810966955961e-08 0.457988461695587 1 1 0.000165680160083405 3 IL4R
EIF4A21 1.36746184443591e-08 0.313096638964262 1 1 0.00018753371734594 3 EIF4A2
ZFP36L1 1.3714785435064e-08 0.369551778207657 1 1 0.000188084567456468 3 ZFP36L1
FRG1B 1.58760782872408e-08 0.420792444332157 1 1 0.000217724537631221 3 FRG1B
KIAA0040 1.69533592766638e-08 0.280974646430141 1 1 0.000232498369120168 3 KIAA0040
DRAM2 1.90094876402158e-08 0.252771621079083 1 1 0.00026069611349792 3 DRAM2
CD81 2.01361260092546e-08 0.25438586478996 1 1 0.000276146832090917 3 CD81
GNB2L1 2.86880835346568e-08 0.274445029222044 1 1 0.000393428377594283 3 GNB2L1
PLEKHA1 3.88743166296682e-08 0.261771290466633 1 1 0.000533122378259269 3 PLEKHA1
CCNDBP1 4.26743008116178e-08 0.25303567056859 1 1 0.000585235361330527 3 CCNDBP1
ABI1 4.45910390510131e-08 0.255992023015798 1 1 0.000611521509545594 3 ABI1
HNRNPH1 4.74331586903049e-08 0.387700105820609 1 1 0.000650498338278841 3 HNRNPH1
NR2C1 7.00045813847344e-08 0.502702766157666 1 1 0.000960042829110248 3 NR2C1
EPB41L4A-AS1 7.16860476737273e-08 0.376719731361962 1 1 0.000983102457797496 3 EPB41L4A-AS1
PARP14 8.25888357325451e-08 0.300084491251462 1 1 0.00113262329323612 3 PARP14
LIMD2 8.60620389834149e-08 0.265699884387282 1 1 0.00118025480261855 3 LIMD2
IREB2 9.05505162496957e-08 0.340184256904269 1 1 0.00124180977984833 3 IREB2
EZR 9.08856474568428e-08 0.333834500725338 1 1 0.00124640576922314 3 EZR
ATG16L1 1.07126851356013e-07 0.329331966604406 1 1 0.00146913763949636 3 ATG16L1
DPH5 1.59487128304998e-07 0.343574726557743 1 1 0.00218720647757474 3 DPH5
CD1C 2.28007828915926e-07 0.263151639150134 1 1 0.003126899365753 3 CD1C
FLOT2 3.01289460504542e-07 0.362020270101332 1 1 0.00413188366135929 3 FLOT2
PAPOLA 3.5930166292634e-07 0.256092928372782 1 1 0.00492746300537182 3 PAPOLA
RPS211 4.85700997840615e-07 0.26075903853689 1 1 0.0066609034843862 3 RPS21
PIH1D1 6.53060189480262e-07 0.358002449187229 1 1 0.00895606743853232 3 PIH1D1
TRAF5 7.77770166825074e-07 0.269978813920191 1 1 0.0106663400678391 3 TRAF5
STMN11 1.26558389187143e-06 0.291621277256649 1 1 0.0173562174931247 3 STMN1
RCE1 1.35201992675888e-06 0.266606703131222 1 1 0.0185416012755713 3 RCE1
DEXI 1.42069317253413e-06 0.457593845748484 1 1 0.019483386168133 3 DEXI
ANXA41 1.98455134040839e-06 0.299614906559235 1 1 0.0272161370823607 3 ANXA4
PNISR 2.5131627692005e-06 0.412603284094157 1 1 0.0344655142168156 3 PNISR
DNAJC10 2.79194749801419e-06 0.322297906543266 1 1 0.0382887679877666 3 DNAJC10
BTF3L4 3.28038752932696e-06 0.287632627071939 1 1 0.04498723457719 3 BTF3L4
RBM5 3.36938136549921e-06 0.55867695085146 1 1 0.0462076960464562 3 RBM5
PWP1 3.7339623025171e-06 0.41656876491349 1 1 0.0512075590167196 3 PWP1
RPSAP581 4.63506849058371e-06 0.259041458048775 1 1 0.063565329279865 3 RPSAP58
DDX1 5.09908693606857e-06 0.250644849576535 1 1 0.0699288782412444 3 DDX1
BLOC1S2 6.82411804814641e-06 0.400942022574105 1 1 0.0935859549122799 3 BLOC1S2
LBR 9.16336363431691e-06 0.358468790632779 1 1 0.125666368881022 3 LBR
TSTD1 1.02291619085765e-05 0.257469829498672 1 1 0.140282726414218 3 TSTD1
EEF1B21 1.03404280921097e-05 0.29124500239609 1 1 0.141808630855192 3 EEF1B2
NHP2L1 1.18734505784603e-05 0.267968918208805 1 1 0.162832501233005 3 NHP2L1
MZB1 1.2523395507407e-05 0.410909609712994 1 1 0.17174584598858 3 MZB1
RP5-821D11.7 1.28929761242051e-05 0.267596960296586 1 1 0.176814274567348 3 RP5-821D11.7
WBP2 1.88428736128695e-05 0.307142301461793 1 1 0.258411168726893 3 WBP2
NME4 1.91928314745049e-05 0.289379944462324 1 1 0.263210490841361 3 NME4
AL592183.1 2.00987753275018e-05 0.253165278722667 1 1 0.27563460484136 3 AL592183.1
SMCHD1 2.63136326884979e-05 0.339481157614935 1 1 0.36086515869006 3 SMCHD1
TINF2 2.84128888642384e-05 0.417782587277983 1 1 0.389654357884165 3 TINF2
PRKCSH 3.18509529013642e-05 0.256162926622892 1 1 0.436803968089308 3 PRKCSH
ELOVL5 3.36348555835975e-05 0.307430543685046 1 1 0.461268409473456 3 ELOVL5
HCCS 3.65626927408662e-05 0.430867799644498 1 1 0.501420768248239 3 HCCS
ARGLU1 4.30974971490381e-05 0.263597418537476 1 1 0.591039075901909 3 ARGLU1
EIF5 4.38339838548588e-05 0.368736490986706 1 1 0.601139254585533 3 EIF5
UQCRH 5.17930718440122e-05 0.264107395190297 1 1 0.710290187268784 3 UQCRH
POU2F21 5.55228570022782e-05 0.258368636948839 1 1 0.761440460929243 3 POU2F2
AATF 5.67610999710203e-05 0.35205656948369 1 1 0.778421725002572 3 AATF
BSDC1 5.98234915071866e-05 0.266393169969742 1 1 0.820419362529557 3 BSDC1
TCEA2 6.85875842175809e-05 0.308497384322092 1 1 0.940610129959904 3 TCEA2
CKS1B 6.88293965468307e-05 0.423284206398149 1 1 0.943926344243236 3 CKS1B
METTL21A 7.50119863915574e-05 0.50747674498243 1 1 1 3 METTL21A
CD691 8.18312580767708e-05 0.288772180158144 1 1 1 3 CD69
EIF1B 9.31838919386437e-05 0.411006587271941 1 1 1 3 EIF1B
SMAP2 0.000113151664393067 0.466675264548498 1 1 1 3 SMAP2
SELL 0.000178133754206511 0.32036850912844 1 1 1 3 SELL
GRPEL1 0.000197077099160906 0.544512878055261 1 1 1 3 GRPEL1
ANAPC16 0.000208204438780298 0.428717282500122 1 1 1 3 ANAPC16
MTRF1 0.000251069363744427 0.532227311856412 1 1 1 3 MTRF1
RBBP7 0.000260665622316939 0.295539030796744 1 1 1 3 RBBP7
SP140L 0.000339079721134399 0.309338343352481 1 1 1 3 SP140L
RASGRP2 0.000529398867626467 0.695605635519214 1 1 1 3 RASGRP2
ARHGAP18 0.000710178416920677 0.280620206309692 1 1 1 3 ARHGAP18
MAF1 0.000809139641282466 0.424942281664768 1 1 1 3 MAF1
C15orf57 0.000897901158876348 0.65268275186242 1 1 1 3 C15orf57
EIF4E 0.000936875854801204 0.255858726387036 1 1 1 3 EIF4E
HMGN1 0.00160272225583465 0.256097210189206 1 1 1 3 HMGN1
TAF7 0.00168310815895034 0.304280163912451 1 1 1 3 TAF7
IFI16 0.00185827113907145 0.268652050516224 1 1 1 3 IFI16
CCDC23 0.00192191116600941 0.26389049294011 1 1 1 3 CCDC23
CYTH2 0.00198754699094411 0.310000614873539 1 1 1 3 CYTH2
CAPG1 0.00225352567526738 0.272396269233481 1 1 1 3 CAPG
HNRNPK 0.00233075765377007 0.288656800058017 1 1 1 3 HNRNPK
CGGBP1 0.00235223759807933 0.28882589402051 1 1 1 3 CGGBP1
UCP21 0.00236928868809444 0.272567912718292 1 1 1 3 UCP2
DUS3L 0.00239773707772779 0.298505449232847 1 1 1 3 DUS3L
NONO 0.00320836396595029 0.402730522088075 1 1 1 3 NONO
DBI 0.00395426367737536 0.28365961879603 1 1 1 3 DBI
DDX56 0.00481034420112375 0.436193380810368 1 1 1 3 DDX56
NELFCD 0.005498091602291 0.35765260348653 1 1 1 3 NELFCD
FUNDC2 0.00550658587630152 0.256095173308522 1 1 1 3 FUNDC2
RP11-400F19.6 0.00598019140860255 0.316835142437487 1 1 1 3 RP11-400F19.6
RBM25 0.00642477818170663 0.391865753898081 1 1 1 3 RBM25
LST11 1.03842411514999e-83 1.88508493657569 1 1 1.4240948315167e-79 4 LST1
AIF11 1.54787604279639e-82 1.7048789011499 1 1 2.12275720509098e-78 4 AIF1
FTH11 4.66566141834606e-81 1.4541537510809 1 1 6.39848806911978e-77 4 FTH1
FCER1G1 2.01635911319092e-79 1.70576867852733 1 1 2.76523488783002e-75 4 FCER1G
IFITM31 1.0348326254079e-76 1.75101387429051 1 1 1.41916946248439e-72 4 IFITM3
COTL11 1.86940090535789e-75 1.44419601529417 1 1 2.56369640160781e-71 4 COTL1
FCGR3A1 4.08816482812193e-75 2.01707124195922 1 1 5.60650924528641e-71 4 FCGR3A
FTL1 3.34521988243181e-74 1.39828342019128 1 1 4.58763454676699e-70 4 FTL
SAT11 1.47141995730343e-68 1.3531904423784 1 1 2.01790532944593e-64 4 SAT1
MS4A7 6.05944759365594e-68 1.5894991551835 1 1 8.30992642993976e-64 4 MS4A7
RP11-290F20.31 2.30126540570252e-67 1.40568313398749 1 1 3.15595537738043e-63 4 RP11-290F20.3
SERPINA11 1.02533913074844e-65 1.36618856190072 1 1 1.40615008390841e-61 4 SERPINA1
CFD1 1.0069642521996e-64 1.40426146249971 1 1 1.38095077546654e-60 4 CFD
CD681 1.79249246569485e-62 1.24534136659788 1 1 2.45822416745392e-58 4 CD68
SPI11 3.35384123435932e-61 1.27295268988114 1 1 4.59945786880037e-57 4 SPI1
CST31 1.93330962133077e-60 1.27734416376022 1 1 2.65134081469302e-56 4 CST3
TYROBP1 1.62542648382106e-58 1.16227216286106 1 1 2.22910987991221e-54 4 TYROBP
PILRA1 2.15132114570856e-58 1.24341099069547 1 1 2.95032181922472e-54 4 PILRA
CTSS1 2.28280271140399e-58 1.26515290262391 1 1 3.13063563841943e-54 4 CTSS
RHOC1 2.5116747690565e-58 1.30948705027784 1 1 3.44451077828408e-54 4 RHOC
PSAP1 2.93191998206883e-57 1.15885136725981 1 1 4.02083506340919e-53 4 PSAP
IFITM2 1.5551658536155e-56 1.17095616150412 1 1 2.1327544516483e-52 4 IFITM2
LILRA3 3.26903687427082e-56 1.0738591902086 1 1 4.483157169375e-52 4 LILRA3
OAZ11 9.6312199435469e-56 0.898387051962545 1 1 1.32082550305802e-51 4 OAZ1
IFI301 5.63800440203959e-55 1.26375260839818 1 1 7.7319592369571e-51 4 IFI30
S100A41 2.92585749265337e-54 0.983284012951222 1 1 4.01252096542483e-50 4 S100A4
LILRA51 1.52795123536156e-53 1.02514065887234 1 1 2.09543232417484e-49 4 LILRA5
CEBPB1 5.60706224307173e-53 1.32551230770458 1 1 7.68952516014856e-49 4 CEBPB
ACTB2 6.22794029449997e-53 0.755231915481815 1 1 8.54099731987725e-49 4 ACTB
TPPP3 1.80062886347844e-52 0.685811073195877 1 1 2.46938242337433e-48 4 TPPP3
TMSB4X 5.30818054460853e-50 0.479675701887975 1 1 7.27963879887614e-46 4 TMSB4X
CFP1 8.68683906460981e-50 1.02108507138816 1 1 1.19131310932059e-45 4 CFP
LGALS11 1.60301052670062e-49 0.972388545067063 1 1 2.19836863631724e-45 4 LGALS1
S100A111 7.41621922067325e-49 1.10569539036966 1 1 1.01706030392313e-44 4 S100A11
HCK1 1.26974848470883e-48 1.18434344693953 1 1 1.74133307192969e-44 4 HCK
SIGLEC10 2.12998115465067e-47 0.97759523760678 1 1 2.92105615548793e-43 4 SIGLEC10
FCGR2A1 2.7718196669033e-47 0.774113576147001 1 1 3.80127349119118e-43 4 FCGR2A
GPBAR11 3.68665937262318e-47 0.781304374613021 1 1 5.05588466361542e-43 4 GPBAR1
LILRB1 7.71606907047747e-47 0.754086599699855 1 1 1.05818171232528e-42 4 LILRB1
SLC7A71 1.55125371447538e-45 0.830758133371402 1 1 2.12738934403153e-41 4 SLC7A7
LRRC251 2.05494109011959e-45 1.10355430982418 1 1 2.81814621099e-41 4 LRRC25
TYMP1 3.65425122981663e-45 0.903778574426585 1 1 5.01144013657053e-41 4 TYMP
TIMP11 6.0629640530033e-45 1.30359855658748 1 1 8.31474890228873e-41 4 TIMP1
C5AR11 3.04595700309683e-44 0.757062449370955 1 1 4.177225434047e-40 4 C5AR1
CYFIP1 1.5537948131926e-43 0.326509853065913 1 1 2.13087420681233e-39 4 CYFIP1
ABI31 2.25162627895003e-43 1.03442636447646 1 1 3.08788027895207e-39 4 ABI3
HLA-DPA12 2.33266622354631e-43 0.872425612744516 1 1 3.19901845897141e-39 4 HLA-DPA1
BATF3 2.68688900469925e-43 0.502777094022537 1 1 3.68479958104455e-39 4 BATF3
STXBP21 2.34264430195468e-42 1.12898081152055 1 1 3.21270239570065e-38 4 STXBP2
WARS1 4.93991968713368e-42 1.09573289413586 1 1 6.77460585893512e-38 4 WARS
APOBEC3A1 2.48075901016294e-40 1.13819842142098 1 1 3.40211290653746e-36 4 APOBEC3A
MPEG11 6.05004245789906e-40 0.718038761433512 1 1 8.29702822676277e-36 4 MPEG1
FCN11 2.61360528861602e-38 0.882462811118429 1 1 3.58429829280801e-34 4 FCN1
LYST1 3.54045113629242e-38 0.731423387892592 1 1 4.85537468831142e-34 4 LYST
BRI31 6.22620460509064e-38 0.924181169737916 1 1 8.5386169954213e-34 4 BRI3
FGR1 8.26718339599584e-38 0.941412748490797 1 1 1.13376153092687e-33 4 FGR
S100A61 2.60482577544609e-37 0.736716627465259 1 1 3.57225806844676e-33 4 S100A6
C19orf381 8.61073346273946e-37 0.868805629630443 1 1 1.18087598708009e-32 4 C19orf38
NPC21 2.98271651250144e-36 0.863993223637862 1 1 4.09049742524447e-32 4 NPC2
MAFB1 3.03312515142687e-36 0.797164768124644 1 1 4.15962783266681e-32 4 MAFB
CPPED11 5.32932346024819e-36 0.670812445790784 1 1 7.30863419338437e-32 4 CPPED1
BID1 7.00485286490125e-36 1.00996301060162 1 1 9.60645521892558e-32 4 BID
FAM26F2 8.87878719645715e-36 0.899337495627718 1 1 1.21763687612213e-31 4 FAM26F
VASP 1.77459744565527e-35 0.836869625258527 1 1 2.43368293697164e-31 4 VASP
HLA-DRB12 2.13468871040612e-35 0.695515088111205 1 1 2.92751209745096e-31 4 HLA-DRB1
CTSL 4.07088967378421e-35 0.881316300595074 1 1 5.58281809862766e-31 4 CTSL
ASAH11 5.25167420516561e-35 1.0228953495749 1 1 7.20214600496412e-31 4 ASAH1
TNFRSF1B1 6.50364462944351e-35 0.618326009545027 1 1 8.91909824481883e-31 4 TNFRSF1B
OAS1 2.91029110787382e-34 0.733227117155911 1 1 3.99117322533816e-30 4 OAS1
ARPC31 3.06739576309395e-34 0.715863270051376 1 1 4.20662654950705e-30 4 ARPC3
SLC31A21 2.66220839864376e-33 0.97958711984253 1 1 3.65095259790005e-29 4 SLC31A2
BTK1 2.88797132143943e-33 0.627112811246369 1 1 3.96056387022204e-29 4 BTK
TKT1 3.24270420459166e-33 0.882844973865336 1 1 4.447044546177e-29 4 TKT
ANXA21 3.3441224833923e-33 0.829340392863328 1 1 4.58612957372421e-29 4 ANXA2
MNDA1 4.46000078449138e-33 0.586713796099803 1 1 6.11644507585148e-29 4 MNDA
HES1 1.2238804294068e-32 0.317092747438638 1 1 1.67842962088848e-28 4 HES1
ANXA51 1.29298466487166e-32 0.901382780125916 1 1 1.77319916940499e-28 4 ANXA5
DUSP61 1.4518536520836e-32 0.497321951301281 1 1 1.99107209846744e-28 4 DUSP6
SOD21 2.30587870889458e-32 0.869217474648463 1 1 3.16228206137802e-28 4 SOD2
NINJ11 1.00567729069115e-31 0.901513834752188 1 1 1.37918583645384e-27 4 NINJ1
CXCL16 1.12061840869666e-31 0.76370793811834 1 1 1.5368160856866e-27 4 CXCL16
GABARAP1 1.28356060660237e-31 0.638678451050565 1 1 1.76027501589449e-27 4 GABARAP
CDA1 1.94119426310827e-31 0.602373900702737 1 1 2.66215381242668e-27 4 CDA
NCF21 6.06881922734076e-31 0.683411691002376 1 1 8.32277868837511e-27 4 NCF2
PYCARD1 1.13840925951378e-30 0.866844310466921 1 1 1.56121445849719e-26 4 PYCARD
MS4A4A 1.31643860266757e-30 0.753033722613194 1 1 1.80536389969831e-26 4 MS4A4A
FKBP1A1 3.39004154119599e-30 0.872304511909249 1 1 4.64910296959618e-26 4 FKBP1A
SLC11A11 2.3975245427055e-29 0.555247704138463 1 1 3.28796515786632e-25 4 SLC11A1
LY6E1 3.43995552131073e-29 0.657700107374291 1 1 4.71755500192553e-25 4 LY6E
CASP11 5.56232050841795e-29 0.837584439358859 1 1 7.62816634524437e-25 4 CASP1
YBX1 7.51054221206521e-29 0.625821703130538 1 1 1.02999575896262e-24 4 YBX1
HMOX1 1.04036661108371e-28 0.963841543150395 1 1 1.4267587704402e-24 4 HMOX1
TMEM176B1 2.90513000877061e-28 0.380867020555173 1 1 3.98409529402802e-24 4 TMEM176B
CSF1R1 3.43877613058888e-28 0.850565008880043 1 1 4.71593758548958e-24 4 CSF1R
RAB321 4.05575096144051e-28 0.358468593130353 1 1 5.56205686851951e-24 4 RAB32
ZDHHC1 5.26935544121123e-28 0.598521920586185 1 1 7.22639405207708e-24 4 ZDHHC1
HLA-DRB52 1.28246181818855e-27 0.594529388770362 1 1 1.75876813746377e-23 4 HLA-DRB5
ARRB1 2.18200974812587e-27 0.489932954598465 1 1 2.99240816857982e-23 4 ARRB1
KLF41 2.19175492228635e-27 0.644481356783899 1 1 3.0057727004235e-23 4 KLF4
AP2A1 2.64247040424564e-27 0.656247430863014 1 1 3.62388391238247e-23 4 AP2A1
CUX1 3.27823945168233e-27 0.736747488581754 1 1 4.49577758403715e-23 4 CUX1
ISG151 4.73678644049595e-27 0.718970160693484 1 1 6.49602892449615e-23 4 ISG15
SRGN2 6.14904172886628e-27 0.628671918250506 1 1 8.43279582696722e-23 4 SRGN
APOBEC3B1 1.27736134988038e-26 0.674532254777044 1 1 1.75177335522595e-22 4 APOBEC3B
ZNF703 1.58538370668001e-26 0.561417917989531 1 1 2.17419521534097e-22 4 ZNF703
STX111 1.81394758401804e-26 0.552985061839504 1 1 2.48764771672234e-22 4 STX11
CDKN1C 1.84396669817657e-26 0.801569097844876 1 1 2.52881592987935e-22 4 CDKN1C
HES4 2.04362446687603e-26 1.09042240365992 1 1 2.80262659387378e-22 4 HES4
RELT 4.73794471542779e-26 0.466069046808221 1 1 6.49761738273767e-22 4 RELT
DRAP11 4.87351949374391e-26 0.717530856878624 1 1 6.6835446337204e-22 4 DRAP1
MPP1 5.30374612320674e-26 0.525968304444955 1 1 7.27355743336573e-22 4 MPP1
NAAA1 7.31523728843306e-26 0.650686119826987 1 1 1.00321164173571e-21 4 NAAA
NAMPT 8.21186573410894e-26 0.534611122872242 1 1 1.1261752667757e-21 4 NAMPT
HLA-DRA2 9.78066710910163e-26 0.349788014635166 1 1 1.3413206873422e-21 4 HLA-DRA
CLEC7A1 1.65339516958243e-25 0.506651503821202 1 1 2.26746613556535e-21 4 CLEC7A
LGALS31 2.09997684357136e-25 0.595857832704527 1 1 2.87990824327376e-21 4 LGALS3
CYBA1 2.51359490450518e-25 0.534570314615356 1 1 3.44714405203841e-21 4 CYBA
SPN1 2.61501807969652e-25 0.589032287235291 1 1 3.58623579449581e-21 4 SPN
LYN 3.62508714262187e-25 0.717647590990889 1 1 4.97144450739164e-21 4 LYN
ARRB21 1.57896562426439e-24 0.625316738431525 1 1 2.16539345711619e-20 4 ARRB2
SYNGR21 2.52639444672e-24 0.532714396117278 1 1 3.46469734423181e-20 4 SYNGR2
FGL21 2.90658607400401e-24 0.662434450613145 1 1 3.98609214188911e-20 4 FGL2
IFI351 4.87065732794577e-24 0.384475237621851 1 1 6.67961945954482e-20 4 IFI35
RHOB1 6.86909114352348e-24 0.707051025655274 1 1 9.4202715942281e-20 4 RHOB
CYBB1 8.98236970765505e-24 0.622818487223166 1 1 1.23184218170781e-19 4 CYBB
TESC1 9.28459393695823e-24 0.683463263522069 1 1 1.27328921251445e-19 4 TESC
CTSC1 1.11589568392385e-23 0.643374146453233 1 1 1.53033934093317e-19 4 CTSC
FAM49A 1.22068927239268e-23 0.56394060745892 1 1 1.67405326815932e-19 4 FAM49A
TNFSF101 2.14910439657372e-23 0.835758005973503 1 1 2.9472817694612e-19 4 TNFSF10
CSTB1 2.21851896094345e-23 0.650930004987399 1 1 3.04247690303785e-19 4 CSTB
PRELID11 3.56970643724354e-23 0.576450104283583 1 1 4.89549540803579e-19 4 PRELID1
ADRBK11 5.05760075644518e-23 0.670272866433493 1 1 6.93599367738891e-19 4 ADRBK1
LILRB41 1.01056169195551e-22 0.447158681753998 1 1 1.38588430434778e-18 4 LILRB4
LILRB21 1.47925038687523e-22 0.948338430084981 1 1 2.02864398056068e-18 4 LILRB2
HLA-DPB12 2.58654152984084e-22 0.377138391964044 1 1 3.54718305402373e-18 4 HLA-DPB1
MT2A1 7.82510042345971e-22 0.830516780348492 1 1 1.07313427207327e-17 4 MT2A
TNFSF13B1 9.73407795808174e-22 0.530647430616803 1 1 1.33493145117133e-17 4 TNFSF13B
CARD161 1.25515169003453e-21 0.617105120366011 1 1 1.72131502771335e-17 4 CARD16
COMMD91 1.29784574926747e-21 0.395489263309356 1 1 1.77986566054541e-17 4 COMMD9
ATP6V0B1 1.53534658069301e-21 0.528075035176823 1 1 2.10557430076239e-17 4 ATP6V0B
PFN11 1.64292935845484e-21 0.439337442393358 1 1 2.25311332218496e-17 4 PFN1
CD300LF1 1.8681058361373e-21 0.601023147427698 1 1 2.56192034367869e-17 4 CD300LF
ARPC22 2.53235823264075e-21 0.49883482885919 1 1 3.47287608024353e-17 4 ARPC2
RGS21 2.72472804185045e-21 0.833562477225102 1 1 3.73669203659371e-17 4 RGS2
SEC14L1 5.56153702877275e-21 0.451898699981926 1 1 7.62709188125895e-17 4 SEC14L1
CALM2 6.09123027107745e-21 0.620605437690563 1 1 8.35351319375561e-17 4 CALM2
PLAUR1 6.98740395606269e-21 0.56821243098609 1 1 9.58252578534438e-17 4 PLAUR
CTSZ1 9.45827484643824e-21 0.504341145466003 1 1 1.29710781244054e-16 4 CTSZ
INSIG1 1.31255268976378e-20 0.523165949758707 1 1 1.80003475874205e-16 4 INSIG1
KLF11 1.46271272213968e-20 0.365435536514183 1 1 2.00596422714236e-16 4 KLF11
MT-CO11 1.80026801407419e-20 0.362028508563168 1 1 2.46888755450134e-16 4 MT-CO1
ODF3B1 5.00005169436614e-20 0.468752260589586 1 1 6.85707089365372e-16 4 ODF3B
HSBP11 5.44355236130409e-20 0.7958604611165 1 1 7.46528770829243e-16 4 HSBP1
FOSL2 9.42082180942239e-20 0.322487413875899 1 1 1.29197150294419e-15 4 FOSL2
BLVRA1 1.38649471432051e-19 0.579845877650764 1 1 1.90143885121915e-15 4 BLVRA
NEAT11 1.71971814124609e-19 0.547151620098584 1 1 2.35842145890489e-15 4 NEAT1
MYL62 2.67085091977359e-19 0.510916870337091 1 1 3.66280495137751e-15 4 MYL6
C10orf541 2.69320984280922e-19 0.646079583223915 1 1 3.69346797842857e-15 4 C10orf54
IFIT3 3.83008817255293e-19 0.492278443201524 1 1 5.25258291983909e-15 4 IFIT3
LGALS91 4.59233407703317e-19 0.605043662247684 1 1 6.29792695324328e-15 4 LGALS9
C1orf1621 5.55996195756998e-19 0.652840361907882 1 1 7.62493182861148e-15 4 C1orf162
CHMP4B 7.7257243271273e-19 0.460746176792978 1 1 1.05950583422224e-14 4 CHMP4B
FPR11 8.42653897089562e-19 0.384150861306945 1 1 1.15561555446863e-14 4 FPR1
ARPC1B1 8.73209691449818e-19 0.385903579788403 1 1 1.19751977085428e-14 4 ARPC1B
TGFBI1 1.00768289203153e-18 0.445706464365767 1 1 1.38193631813204e-14 4 TGFBI
RAD23B 1.20784803171431e-18 0.339307626623362 1 1 1.656442790693e-14 4 RAD23B
RHOG1 1.289552423288e-18 0.551302045440615 1 1 1.76849219329716e-14 4 RHOG
TCIRG11 1.40575978486163e-18 0.489509983281577 1 1 1.92785896895924e-14 4 TCIRG1
ATP1B31 1.5603365838882e-18 0.536527868658552 1 1 2.13984559114428e-14 4 ATP1B3
ADA 1.85329487498571e-18 0.569191669458523 1 1 2.5416085915554e-14 4 ADA
SLC16A31 2.27515944743718e-18 0.519372399153023 1 1 3.12015366621535e-14 4 SLC16A3
CX3CR11 2.52375059636966e-18 0.486892089424084 1 1 3.46107156786135e-14 4 CX3CR1
PTPN61 3.29374964590408e-18 0.626716760003188 1 1 4.51704826439286e-14 4 PTPN6
EPN1 4.67993967736029e-18 0.313262506173161 1 1 6.4180692735319e-14 4 EPN1
NPL 7.79822870255166e-18 0.311034964300686 1 1 1.06944908426793e-13 4 NPL
ZNF385A1 7.95914893449216e-18 0.330362558131692 1 1 1.09151768487626e-13 4 ZNF385A
AP2S11 8.36478760607726e-18 0.818540477402218 1 1 1.14714697229744e-13 4 AP2S1
CKB 8.52210586773096e-18 0.848030820369006 1 1 1.16872159870062e-13 4 CKB
